domain,privacy_url,status,screenshot_file,title,text_length,error
ahyaha.org.sa,https://www.ahyaha.org.sa/index.php/privacy-policy,success,ahyaha_org_sa.png,"الجمعية الخيرية لرعاية مرضى السرطان ""أحياها""",2969,
ai.sch.sa,https://www.ai.sch.sa/ais-privacy-policy,success,ai_sch_sa.png,AIS Privacy Policy,6285,
aig.sa,https://www.aig.sa/Privacy-Policy/,success,aig_sa.png,Privacy Policy - Astra Industrial Group مجموعة أسترا الصناعية,13273,
aiga.org.sa,https://aiga.org.sa/privacy/,success,aiga_org_sa.png,,518,
aila.sa,https://www.aila.sa/privacy-policy,success,aila_sa.png,AILA,1242,
ainaa.sa,https://www.ainaa.sa/terms-condition,success,ainaa_sa.png,عيناء أحمد الصاعدي للاستشارات | التدريب,4277,
ais.sch.sa,https://ais.sch.sa/other/privacy-policy/,success,ais_sch_sa.png,Privacy Policy - Al Rowad International School,3339,
aisj.edu.sa,https://aisj.edu.sa/privacy/,success,aisj_edu_sa.png,Privacy | AISJ - American International School of Jeddah,1546,
ait.sa,https://ait.sa/privacy-policy/,success,ait_sa.png,سياسة الخصوصية – اندروميدا لتقنية المعلومات,6499,
ajalati.com.sa,http://ajalati.com.sa/privacy-policy/,success,ajalati_com_sa.png,سياسة الخصوصية و الشروط والأحكام – شركة عجلتي لتأجير السيارات,2992,
ajalgazal.com.sa,https://ajalgazal.com.sa/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9-%D8%A7%D9%84%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9/page-169177875,failed,,,0,"Page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://ajalgazal.com.sa/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9-%D8%A7%D9%84%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9/page-169177875
Call log:
  - navigating to ""https://a"
ajco.sa,https://www.ajco.sa/privacy-policy/,failed,,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigating to ""https://www.ajco.sa/privacy-policy/"", waiting until ""domcontentloaded""
"
ajeer.com.sa,https://ajeer.qiwa.sa/landing/privacy,success,ajeer_com_sa.png,أجير,8536,
ajel.sa,https://ajel.sa/privacy-policy,success,ajel_sa.png,privacy-policy,1654,
ajer.com.sa,https://ajer.com.sa/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9-%D8%A7%D9%84%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9/,failed,,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigating to ""https://ajer.com.sa/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9-%D8%A7%D9%84%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9/"", waiting until ""domcontentloaded"
ajial.com.sa,https://ajial.com.sa/privacy-policy/,success,ajial_com_sa.png,Privacy Policy – AJIAL ALUMINUM FACTORY Co.,3990,
ajmal3tr.com.sa,https://ajmal3tr.com.sa/pages/privacy-policy,success,ajmal3tr_com_sa.png,سياسة الخصوصية,3024,
ajp.sa,https://jazeerapaints.com/sa_ar/privacy-policy,success,ajp_sa.png,سياسة الخصوصية,7246,
ajyad.org.sa,https://www.ajyad.org.sa/privacy-policy/,success,ajyad_org_sa.png,سياسة الخصوصية | جمعية الدعوة والإرشاد وتوعية الجاليات بأجياد,3691,
akaber.com.sa,https://www.akaber.com.sa/privacy,success,akaber_com_sa.png,Privacy | مصاعد الأكابر,3406,
akariyoun.sa,https://www.akariyoun.sa/privacy-policy,success,akariyoun_sa.png,سياسة الخصوصية - Akariyoun,4270,
akel.com.sa,https://www.akel.com.sa/privacy,success,akel_com_sa.png,AKEL TRADING AND INDUSTRIAL CO.,27914,
akgroup.com.sa,https://www.akgroup.com.sa/index.php/privacy-policy,failed,,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigating to ""https://www.akgroup.com.sa/index.php/privacy-policy"", waiting until ""domcontentloaded""
"
akh.com.sa,https://www.akh.com.sa/terms.php,success,akh_com_sa.png,Terms & Conditions | AL ABDULKARIM HOLDING COMPANY,6356,
akmastone.com.sa,https://akmastone.com.sa/privacy-policy-2/,success,akmastone_com_sa.png,Privacy Policy - أكما ستون | AkmaStone,3664,
aknan.org.sa,https://www.aknan.org.sa/privacy-policy/,success,aknan_org_sa.png,سياسة الخصوصية | جمعية أكنان الخيرية,3588,
ako.sa,https://ako.sa/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9-%D8%A7%D9%84%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9/,success,ako_sa.png,سياسة الخصوصية - مكتب عبد الله الكنهل للاستشارات الهندسية,2716,
akoyawater.sa,https://www.akoyawater.sa/privacy-policy,success,akoyawater_sa.png,سياسة خاصة | مياه اكويا,17394,
akwad.sa,https://akwad.sa/privacy,success,akwad_sa.png,أكواد | سياسة الخصوصية,8127,
al-amthal.com.sa,https://www.al-amthal.com.sa/index.php?route=information/information&information_id=3,failed,,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigating to ""https://www.al-amthal.com.sa/index.php?route=information/information&information_id=3"", waiting until ""domcontentloaded""
"
al-babtain.com.sa,https://www.al-babtain.com.sa/privacy-policy/,success,al-babtain_com_sa.png,Al-Babtain | Privacy Policy,6330,
al-hada.com.sa,https://al-hada.com.sa/privacy-policy-2/,success,al-hada_com_sa.png,Privacy Policy - Al-Hada,654,
al-jazirah.com.sa,https://www.al-jazirah.com.sa/use_policy.htm,failed,,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigating to ""https://www.al-jazirah.com.sa/use_policy.htm"", waiting until ""domcontentloaded""
"
al-manafa.org.sa,https://al-manafa.org.sa/page/privacy-policy,success,al-manafa_org_sa.png,سياسة الخصوصية | جمعية المنافع الخيرية,4398,
al-mishari.com.sa,https://al-mishari.com.sa/%d8%b3%d9%8a%d8%a7%d8%b3%d8%a9-%d8%a7%d9%84%d8%ae%d8%b5%d9%88%d8%b5%d9%8a%d8%a9/,success,al-mishari_com_sa.png,سياسة الخصوصية - Dr. Abdulrahman Al-Mishari Hospital,18252,
al-odhaib.com.sa,https://al-odhaib.com.sa/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9-%D8%A7%D9%84%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9/,success,al-odhaib_com_sa.png,سياسة الخصوصية – شركة عبدالله العضيب العقارية,7037,
al-saedan.com.sa,https://www.al-saedan.com.sa/privacy,success,al-saedan_com_sa.png,شركة آل سعيدان للعقارات | سياسة الخصوصية,10822,
al-tayyar.com.sa,https://al-tayyar.com.sa/en/company-setup/,success,al-tayyar_com_sa.png,Company Setup - Landing - Atayyar Legal Company,7293,
ala.sa,https://ala.sa/en/privacy-policy/,failed,,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigating to ""https://ala.sa/en/privacy-policy/"", waiting until ""domcontentloaded""
"
alaamedah.com.sa,https://alaamedah.com.sa/,success,alaamedah_com_sa.png,شركة الأعمدة – شركة الأعمدة,1487,
alaan.sa,https://www.alaan.sa/,success,alaan_sa.png,الآن,18176,
alabaqra.com.sa,https://www.alabaqra.com.sa/privacy,success,alabaqra_com_sa.png,,0,
alabdulatif.com.sa,https://alabdulatif.com.sa/%D8%B3%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D8%A7%D9%84%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9,success,alabdulatif_com_sa.png,سياسة الخصوصية – شركة العبداللطيف,9659,
aladiyat.sa,https://aladiyat.sa/privacy-policy/,success,aladiyat_sa.png,Privacy Policy - Aladiyat for Information Technology,6663,
alafaf.org.sa,https://www.alafaf.org.sa/pages/privacy-policy,success,alafaf_org_sa.png,title check,999,
alafaq.sa,https://alafaq.sa/privacy-and-policy/,failed,,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigating to ""https://alafaq.sa/privacy-and-policy/"", waiting until ""domcontentloaded""
"
alahlam.sa,https://alahlam.sa/privacy-policy/,success,alahlam_sa.png,Privacy Policy - Al-Ahlam Marine,4038,
alahli.net.sa,https://www.alahli.net.sa/ar/privacy,failed,,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigating to ""https://www.alahli.net.sa/ar/privacy"", waiting until ""domcontentloaded""
"
alahlifc.sa,https://www.alahlifc.sa/privacy-policy,success,alahlifc_sa.png,سياسة الخصوصية | Al-Ahli FC,3681,
alahlimed.com.sa,https://alahlimed.com.sa/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9-%D8%A7%D9%84%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9/,success,alahlimed_com_sa.png,سياسة الخصوصية – الأهلى الطبى,4908,
alahsamcs.org.sa,https://alahsamcs.org.sa/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A7%D8%AA-%D8%A7%D9%84%D8%AC%D9%85%D8%B9%D9%8A%D8%A9/,success,alahsamcs_org_sa.png,سياسات الجمعية – الجمعية التعاونية متعددة الأغراض بالأحساء,356,
alahsavalley.com.sa,https://alahsavalley.com.sa/privacy-policy/,success,alahsavalley_com_sa.png,Privacy Policy – شركة وادي الأحساء,498,
alahyaa.org.sa,https://www.alahyaa.org.sa/pages/view/1,success,alahyaa_org_sa.png,سياسة الاستخدام | جمعية مراكز الأحياء,1992,
alajaji.sa,https://alajaji.sa/privacy,success,alajaji_sa.png,,0,
alakeel.sa,https://www.alakeel.sa/ar/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9-%D8%A7%D9%84%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9/,success,alakeel_sa.png,سياسة الخصوصية » مكتب العقيل للإستقدام | استقدام العمالة المنزلية,4335,
alalyaa.sa,https://alalyaa.sa/%D8%B3%D9%8A%D8%A7%D8%B3%D9%8A%D8%A7%D8%AA-%D8%A7%D9%84%D9%86%D8%B2%D8%A7%D9%87%D8%A9-%D8%A7%D9%84%D8%A3%D9%83%D8%A7%D8%AF%D9%8A%D9%85%D9%8A%D8%A9-%D9%88%D8%AD%D9%82%D9%88%D9%82-%D8%A7%D9%84%D9%85/,failed,,,0,Page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://alalyaa.sa/%D8%B3%D9%8A%D8%A7%D8%B3%D9%8A%D8%A7%D8%AA-%D8%A7%D9%84%D9%86%D8%B2%D8%A7%D9%87%D8%A9-%D8%A7%D9%84%D8%A3%D9%83%D8%A7%D8%AF%D9%8A%D9%85%D9%8
alamahdod.edu.sa,https://alamahdod.edu.sa/pages/policies,success,alamahdod_edu_sa.png,معهد اللامحدود العالي للتدريب | سياسة الخصوصية,9750,
alamalc.org.sa,https://www.alamalc.org.sa/privacy/,success,alamalc_org_sa.png,جمعية الأمل المنشود للأشخاص ذوي الإعاقة,3831,
alamana.com.sa,https://www.alamana.com.sa/ar/privacy-policy-cookie-restriction-mode,success,alamana_com_sa.png,الأمانة - سياسة الخصوصية,1330,
alamat.sa,https://alamat.sa/privacy-policy/,failed,,,0,HTTP 403
alamayr-quran.org.sa,https://www.alamayr-quran.org.sa/governance/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9-%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9-%D8%A7%D9%84%D8%A8%D9%8A%D8%A7%D9%86%D8%A7%D8%AA/?year=2022,success,alamayr-quran_org_sa.png,سياسة خصوصية البيانات | الجمعية الخيرية لتحفيظ القرآن الكريم في مركز العمائر,685,
alamdar.com.sa,https://alamdar.com.sa/en/privacy-policy/,failed,,,0,"Page.goto: net::ERR_CONNECTION_CLOSED at https://alamdar.com.sa/en/privacy-policy/
Call log:
  - navigating to ""https://alamdar.com.sa/en/privacy-policy/"", waiting until ""domcontentloaded""
"
alammah.sa,https://www.alammah.sa/ar/privacyPolicies?type=corporate,success,alammah_sa.png,صدى العامة للاتصالات وتقنية المعلومات,10383,
alansaf.sa,https://alansaf.sa/privacy-policy/,success,alansaf_sa.png,Privacy Policy - شركة الانصاف العادل للمحاماة,3189,
alansari.com.sa,https://alansari.com.sa/privacy-policy/,failed,,,0,HTTP 403
alansb.sa,https://alansb.sa/privacy-policy/,success,alansb_sa.png,سياسة الخصوصية – الأنسب,1639,
alaraab.edu.sa,https://alaraab.edu.sa/privacy-policy/,success,alaraab_edu_sa.png,سياسة الخصوصية – معهد العراب العالي للتدريب,1000,
alaradi.org.sa,https://alaradi.org.sa/privacy-policy/,success,alaradi_org_sa.png,,0,
alareeb.sa,https://alareeb.sa/ar/home/,failed,,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigating to ""https://alareeb.sa/ar/home/"", waiting until ""domcontentloaded""
"
alarqmschools.edu.sa,https://alarqmschools.edu.sa/privacy_policy/,success,alarqmschools_edu_sa.png,سياسة الخصوصية - Alarqm Schools | مدارس الأرقم الأهلية,2163,
alasaker.com.sa,https://alasaker.com.sa/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9-%D8%A7%D9%84%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9/,success,alasaker_com_sa.png,سياسة الخصوصية - العساكر - أجهزة كهربائية ومكيفات,9596,
alasala.edu.sa,https://alasala.edu.sa/privacy/,success,alasala_edu_sa.png,Privacy - Alasala Colleges,497,
alasaleeb.com.sa,https://www.alasaleeb.com.sa/privacy.php,success,alasaleeb_com_sa.png,شركة الأساليب المطورة للتدريب,1835,
alasas.sa,https://alasas.sa/privacy-policy/,success,alasas_sa.png,سياسة الخصوصية - الأساس للتطوير العقاري,1100,
alasfour.sa,https://alasfour.sa/blogs/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9-%D8%A7%D9%84%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9,success,alasfour_sa.png,سياسة الخصوصية,3410,
alasilacx.sa,https://alasilacx.sa/privacy-policy/,failed,,,0,HTTP 403
alasmak.com.sa,https://alasmak.com.sa/disclaimer/,success,alasmak_com_sa.png,Disclaimer – الشركة السعودية للأسماك || Saudi Fisheries Company,10004,
alaswaf.com.sa,https://alaswaf.sa/%d8%b3%d9%8a%d8%a7%d8%b3%d8%a9-%d8%a7%d9%84%d8%ae%d8%b5%d9%88%d8%b5%d9%8a%d8%a9/,failed,,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigating to ""https://alaswaf.sa/%d8%b3%d9%8a%d8%a7%d8%b3%d8%a9-%d8%a7%d9%84%d8%ae%d8%b5%d9%88%d8%b5%d9%8a%d8%a9/"", waiting until ""domcontentloaded"""
alaswaf.sa,https://alaswaf.sa/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9-%D8%A7%D9%84%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9/,failed,,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigating to ""https://alaswaf.sa/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9-%D8%A7%D9%84%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9/"", waiting until ""domcontentloaded"""
alataacharity.org.sa,https://www.alataacharity.org.sa/,success,alataacharity_org_sa.png,جمعية العطاء النسائية الأهلية,3030,
alaujam.org.sa,https://www.alaujam.org.sa/privacy-policy/,success,alaujam_org_sa.png,سياسة الخصوصية | جمعية الأوجام الخيرية للخدمات الاجتماعية,3526,
alawaly.sa,https://www.alawaly.sa/privacy-policy/,success,alawaly_sa.png,سياسة الخصوصية - العوالي العقارية,1236,
alaziziyah.edu.sa,https://alaziziyah.edu.sa/winbox-casino-security-measures-ensuring-safe-playal-aziziyah-schools/,success,alaziziyah_edu_sa.png,Winbox Casino Security Measures Ensuring Safe Play|Al Aziziyah Schools – Al Aziziyah Schools,5555,
alazl.com.sa,https://alazl.com.sa/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9-%D8%A7%D9%84%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9/,success,alazl_com_sa.png,سياسة الخصوصية - شركة العزل المتكامل,2526,
albab.edu.sa,https://www.albab.edu.sa/privacy/,success,albab_edu_sa.png,Privacy - albab.edu.sa,27,
albacharity.org.sa,https://albacharity.org.sa/privacy-policy/,success,albacharity_org_sa.png,سياسة الخصوصية – جمعية معروف بعلباء,3764,
albaraah.sa,https://albaraah.sa/rules/,success,albaraah_sa.png,شروط الاستخدام والخصوصية,17594,
albasateen.com.sa,https://albasateen.sa/privacy-policy/,success,albasateen_com_sa.png,Privacy Policy - Albasateen,7885,
albazai-auto.com.sa,https://albazai-auto.com.sa/privacy,failed,,,0,"Page.goto: Timeout 15000ms exceeded.
Call log:
  - navigating to ""https://albazai-auto.com.sa/privacy"", waiting until ""domcontentloaded""
"
alber-abuarish.org.sa,https://www.alber-abuarish.org.sa/privacy/,failed,,,0,"Page.goto: Timeout 15000ms exceeded.
Call log:
  - navigating to ""https://www.alber-abuarish.org.sa/privacy/"", waiting until ""domcontentloaded""
"
alber-d.sa,https://alber-d.sa/%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9-%D8%A7%D9%84%D8%A8%D9%8A%D8%A7%D9%86%D8%A7%D8%AA/,failed,,,0,"Page.goto: Timeout 15000ms exceeded.
Call log:
  - navigating to ""https://alber-d.sa/%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9-%D8%A7%D9%84%D8%A8%D9%8A%D8%"
alberyutamah.org.sa,https://alberyutamah.org.sa/privacy/,failed,,,0,"Page.goto: Timeout 15000ms exceeded.
Call log:
  - navigating to ""https://alberyutamah.org.sa/privacy/"", waiting until ""domcontentloaded""
"
albidayah.org.sa,https://www.albidayah.org.sa/ar/privacy,failed,,,0,"Page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://www.albidayah.org.sa/ar/privacy
Call log:
  - navigating to ""https://www.albidayah.org.sa/ar/privacy"
albir.sa,https://www.albir.sa/pages/8,success,albir_sa.png,جمعية البر بجدة,0,
albirk.org.sa,https://www.albirk.org.sa/privacy/,failed,,,0,"Page.goto: Timeout 15000ms exceeded.
Call log:
  - navigating to ""https://www.albirk.org.sa/privacy/"", waiting until ""domcontentloaded""
"
alborhan.sa,https://www.alborhan.sa/index.php/privacy-policy,success,alborhan_sa.png,جمعية البرهان,0,
albustan.com.sa,https://albustan.com.sa/ar/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9-%D8%A7%D9%84%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9/,failed,,,0,"Page.goto: Timeout 15000ms exceeded.
Call log:
  - navigating to ""https://albustan.com.sa/ar/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9-%D8%A7%D9%84%D8%AE%D8%B5%D"
alcontelecom.sa,https://www.alcontelecom.sa/terms/,failed,,,0,"Page.goto: Timeout 15000ms exceeded.
Call log:
  - navigating to ""https://www.alcontelecom.sa/terms/"", waiting until ""domcontentloaded""
"
aldallah.com.sa,https://aldallah.com.sa/privacy-policy/,success,aldallah_com_sa.png,Privacy Policy – Aldallah Development,0,
aldarest.sa,https://aldarest.sa/privacy-policy/,failed,,,0,"Page.goto: Timeout 15000ms exceeded.
Call log:
  - navigating to ""https://aldarest.sa/privacy-policy/"", waiting until ""domcontentloaded""
"
aldo.com.sa,https://aldo.com.sa/en/policies/privacy-policy,success,aldo_com_sa.png,Privacy policy,0,
aldukheil.com.sa,https://aldukheil.com.sa/privacy-policy/,failed,,,0,"Page.goto: Timeout 15000ms exceeded.
Call log:
  - navigating to ""https://aldukheil.com.sa/privacy-policy/"", waiting until ""domcontentloaded""
"
aldurrah.sa,https://aldurrah.sa/privacy-policy/,success,aldurrah_sa.png,Privacy Policy – مياه الدرة,0,
aldyar.sa,https://arabiandyar.sa/privacy-policy/,failed,,,0,"Page.goto: Timeout 15000ms exceeded.
Call log:
  - navigating to ""https://arabiandyar.sa/privacy-policy/"", waiting until ""domcontentloaded""
"
aleen.sa,https://www.aleen.sa/ar/privacy-policy,success,aleen_sa.png,ألين العقارية,0,
alekha.sa,https://alekha.sa/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9-%D8%A7%D9%84%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9-2/,success,alekha_sa.png,سياسة الخصوصية – شركة الاخاء للاستقدام,11653,
alemtyaz.com.sa,https://alemtyaz.com.sa/pages/privacy-policy,failed,,,0,"Page.goto: Timeout 15000ms exceeded.
Call log:
  - navigating to ""https://alemtyaz.com.sa/pages/privacy-policy"", waiting until ""domcontentloaded""
"
alena.com.sa,https://alena.com.sa/privacy-policy,failed,,,0,"Page.goto: Timeout 15000ms exceeded.
Call log:
  - navigating to ""https://alena.com.sa/privacy-policy"", waiting until ""domcontentloaded""
"
alessa.org.sa,https://alessa.org.sa/Pages/7759,failed,,,0,"Page.goto: Timeout 15000ms exceeded.
Call log:
  - navigating to ""https://alessa.org.sa/Pages/7759"", waiting until ""domcontentloaded""
"
alestiqamahlaw.sa,https://alestiqamahlaw.sa/Home/Privacy,success,alestiqamahlaw_sa.png,مدار الاستقامة للمحاماة والاستشارات القانونية – الخبر، السعودية,3184,
aletihad.sa,https://www.aletihad.sa/privacy-terms,success,aletihad_sa.png,Al-Etihad Co-operative Insurance Co.,12409,
